video_path,video_name,exercise,subject_id,view,total_frames,fps,duration_sec,width,height
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #39/Side view V39-seg03.mp4,Side view V39-seg03.mp4,Triceps Kickbacks,volunteer_039,side,48,30.0,1.6,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #39/Side view V39-seg06.mp4,Side view V39-seg06.mp4,Triceps Kickbacks,volunteer_039,side,54,30.0,1.8,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #39/Side view V39-seg07.mp4,Side view V39-seg07.mp4,Triceps Kickbacks,volunteer_039,side,49,30.0,1.6333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #39/Side view V39-seg10.mp4,Side view V39-seg10.mp4,Triceps Kickbacks,volunteer_039,side,50,30.0,1.6666666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #39/Side view V39-seg11.mp4,Side view V39-seg11.mp4,Triceps Kickbacks,volunteer_039,side,49,30.0,1.6333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #40/Side view V40-seg01.mp4,Side view V40-seg01.mp4,Triceps Kickbacks,volunteer_040,side,61,30.0,2.033333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #40/Side view V40-seg02.mp4,Side view V40-seg02.mp4,Triceps Kickbacks,volunteer_040,side,60,30.303030303030305,1.98,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #40/Side view V40-seg03.mp4,Side view V40-seg03.mp4,Triceps Kickbacks,volunteer_040,side,61,30.123456790123456,2.025,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #40/Side view V40-seg04.mp4,Side view V40-seg04.mp4,Triceps Kickbacks,volunteer_040,side,60,29.850746268656717,2.01,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #40/Side view V40-seg05.mp4,Side view V40-seg05.mp4,Triceps Kickbacks,volunteer_040,side,57,29.23076923076923,1.95,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #40/Side view V40-seg06.mp4,Side view V40-seg06.mp4,Triceps Kickbacks,volunteer_040,side,54,30.0,1.8,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #40/Side view V40-seg07.mp4,Side view V40-seg07.mp4,Triceps Kickbacks,volunteer_040,side,55,30.0,1.8333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #40/Side view V40-seg08.mp4,Side view V40-seg08.mp4,Triceps Kickbacks,volunteer_040,side,53,30.0,1.7666666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #40/Side view V40-seg09.mp4,Side view V40-seg09.mp4,Triceps Kickbacks,volunteer_040,side,43,30.0,1.4333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #40/Side view V40-seg10.mp4,Side view V40-seg10.mp4,Triceps Kickbacks,volunteer_040,side,59,28.92156862745098,2.04,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #41/Side view V41-seg01.mp4,Side view V41-seg01.mp4,Triceps Kickbacks,volunteer_041,side,48,29.387755102040817,1.6333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #41/Side view V41-seg02.mp4,Side view V41-seg02.mp4,Triceps Kickbacks,volunteer_041,side,52,30.0,1.7333333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #41/Side view V41-seg03.mp4,Side view V41-seg03.mp4,Triceps Kickbacks,volunteer_041,side,47,30.0,1.5666666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #41/Side view V41-seg04.mp4,Side view V41-seg04.mp4,Triceps Kickbacks,volunteer_041,side,60,30.0,2.0,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #41/Side view V41-seg05.mp4,Side view V41-seg05.mp4,Triceps Kickbacks,volunteer_041,side,49,30.0,1.6333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #41/Side view V41-seg06.mp4,Side view V41-seg06.mp4,Triceps Kickbacks,volunteer_041,side,49,30.0,1.6333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #41/Side view V41-seg07.mp4,Side view V41-seg07.mp4,Triceps Kickbacks,volunteer_041,side,47,30.0,1.5666666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #41/Side view V41-seg08.mp4,Side view V41-seg08.mp4,Triceps Kickbacks,volunteer_041,side,49,30.0,1.6333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #41/Side view V41-seg09.mp4,Side view V41-seg09.mp4,Triceps Kickbacks,volunteer_041,side,49,30.0,1.6333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #41/Side view V41-seg10.mp4,Side view V41-seg10.mp4,Triceps Kickbacks,volunteer_041,side,52,30.0,1.7333333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #42/Side view V42-seg1.mp4,Side view V42-seg1.mp4,Triceps Kickbacks,volunteer_042,side,51,30.0,1.7,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #42/Side view V42-seg2.mp4,Side view V42-seg2.mp4,Triceps Kickbacks,volunteer_042,side,61,30.0,2.033333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #42/Side view V42-seg3.mp4,Side view V42-seg3.mp4,Triceps Kickbacks,volunteer_042,side,61,30.0,2.033333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #42/Side view V42-seg4.mp4,Side view V42-seg4.mp4,Triceps Kickbacks,volunteer_042,side,58,30.0,1.9333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #42/Side view V42-seg5.mp4,Side view V42-seg5.mp4,Triceps Kickbacks,volunteer_042,side,57,30.0,1.9,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #42/Side view V42-seg6.mp4,Side view V42-seg6.mp4,Triceps Kickbacks,volunteer_042,side,52,30.0,1.7333333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #42/Side view V42-seg7.mp4,Side view V42-seg7.mp4,Triceps Kickbacks,volunteer_042,side,51,30.0,1.7,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #42/Side view V42-seg8.mp4,Side view V42-seg8.mp4,Triceps Kickbacks,volunteer_042,side,52,30.0,1.7333333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #42/Side view V42-seg9.mp4,Side view V42-seg9.mp4,Triceps Kickbacks,volunteer_042,side,63,30.0,2.1,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #43/Side view V43-seg01.mp4,Side view V43-seg01.mp4,Triceps Kickbacks,volunteer_043,side,44,30.240549828178693,1.455,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #43/Side view V43-seg02.mp4,Side view V43-seg02.mp4,Triceps Kickbacks,volunteer_043,side,45,30.0,1.5,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #43/Side view V43-seg03.mp4,Side view V43-seg03.mp4,Triceps Kickbacks,volunteer_043,side,48,30.0,1.6,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #43/Side view V43-seg04.mp4,Side view V43-seg04.mp4,Triceps Kickbacks,volunteer_043,side,45,30.0,1.5,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #43/Side view V43-seg05.mp4,Side view V43-seg05.mp4,Triceps Kickbacks,volunteer_043,side,46,30.0,1.5333333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #43/Side view V43-seg06.mp4,Side view V43-seg06.mp4,Triceps Kickbacks,volunteer_043,side,45,30.0,1.5,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #43/Side view V43-seg07.mp4,Side view V43-seg07.mp4,Triceps Kickbacks,volunteer_043,side,46,30.0,1.5333333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #43/Side view V43-seg08.mp4,Side view V43-seg08.mp4,Triceps Kickbacks,volunteer_043,side,42,30.0,1.4,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #43/Side view V43-seg09.mp4,Side view V43-seg09.mp4,Triceps Kickbacks,volunteer_043,side,47,30.031948881789138,1.565,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #43/Side view V43-seg10.mp4,Side view V43-seg10.mp4,Triceps Kickbacks,volunteer_043,side,42,30.0,1.4,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #44/Side view V44-seg01.mp4,Side view V44-seg01.mp4,Triceps Kickbacks,volunteer_044,side,51,30.23715415019763,1.6866666666666665,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #44/Side view V44-seg02.mp4,Side view V44-seg02.mp4,Triceps Kickbacks,volunteer_044,side,52,30.0,1.7333333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #44/Side view V44-seg03.mp4,Side view V44-seg03.mp4,Triceps Kickbacks,volunteer_044,side,57,30.0,1.9,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #44/Side view V44-seg04.mp4,Side view V44-seg04.mp4,Triceps Kickbacks,volunteer_044,side,61,30.0,2.033333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #44/Side view V44-seg05.mp4,Side view V44-seg05.mp4,Triceps Kickbacks,volunteer_044,side,61,30.0,2.033333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #44/Side view V44-seg06.mp4,Side view V44-seg06.mp4,Triceps Kickbacks,volunteer_044,side,70,30.0,2.3333333333333335,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #44/Side view V44-seg07.mp4,Side view V44-seg07.mp4,Triceps Kickbacks,volunteer_044,side,66,29.977289931869795,2.2016666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #44/Side view V44-seg08.mp4,Side view V44-seg08.mp4,Triceps Kickbacks,volunteer_044,side,57,30.0,1.9,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #44/Side view V44-seg09.mp4,Side view V44-seg09.mp4,Triceps Kickbacks,volunteer_044,side,70,30.0,2.3333333333333335,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #44/Side view V44-seg10.mp4,Side view V44-seg10.mp4,Triceps Kickbacks,volunteer_044,side,60,30.0,2.0,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #45/Side view V45-seg01.mp4,Side view V45-seg01.mp4,Triceps Kickbacks,volunteer_045,side,43,30.460448642266822,1.4116666666666668,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #45/Side view V45-seg02.mp4,Side view V45-seg02.mp4,Triceps Kickbacks,volunteer_045,side,48,30.0,1.6,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #45/Side view V45-seg03.mp4,Side view V45-seg03.mp4,Triceps Kickbacks,volunteer_045,side,54,30.0,1.8,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #45/Side view V45-seg04.mp4,Side view V45-seg04.mp4,Triceps Kickbacks,volunteer_045,side,53,30.0,1.7666666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #45/Side view V45-seg05.mp4,Side view V45-seg05.mp4,Triceps Kickbacks,volunteer_045,side,54,30.0,1.8,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #45/Side view V45-seg06.mp4,Side view V45-seg06.mp4,Triceps Kickbacks,volunteer_045,side,51,30.0,1.7,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #45/Side view V45-seg07.mp4,Side view V45-seg07.mp4,Triceps Kickbacks,volunteer_045,side,56,30.0,1.8666666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #45/Side view V45-seg08.mp4,Side view V45-seg08.mp4,Triceps Kickbacks,volunteer_045,side,51,30.0,1.7,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #45/Side view V45-seg09.mp4,Side view V45-seg09.mp4,Triceps Kickbacks,volunteer_045,side,55,30.0,1.8333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #45/Side view V45-seg10.mp4,Side view V45-seg10.mp4,Triceps Kickbacks,volunteer_045,side,47,30.0,1.5666666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/12) Triceps Kickbacks/Volunteer #45/Side view V45-seg11.mp4,Side view V45-seg11.mp4,Triceps Kickbacks,volunteer_045,side,61,30.0,2.033333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #31/Side view V31-seg01.mp4,Side view V31-seg01.mp4,Rows,volunteer_031,side,39,30.0,1.3,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #31/Side view V31-seg02.mp4,Side view V31-seg02.mp4,Rows,volunteer_031,side,39,30.0,1.3,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #31/Side view V31-seg03.mp4,Side view V31-seg03.mp4,Rows,volunteer_031,side,46,30.0,1.5333333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #31/Side view V31-seg04.mp4,Side view V31-seg04.mp4,Rows,volunteer_031,side,42,30.0,1.4,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #31/Side view V31-seg05.mp4,Side view V31-seg05.mp4,Rows,volunteer_031,side,43,30.0,1.4333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #31/Side view V31-seg06.mp4,Side view V31-seg06.mp4,Rows,volunteer_031,side,42,30.0,1.4,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #31/Side view V31-seg07.mp4,Side view V31-seg07.mp4,Rows,volunteer_031,side,38,30.0,1.2666666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #31/Side view V31-seg08.mp4,Side view V31-seg08.mp4,Rows,volunteer_031,side,38,30.0,1.2666666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #31/Side view V31-seg09.mp4,Side view V31-seg09.mp4,Rows,volunteer_031,side,44,30.0,1.4666666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #31/Side view V31-seg10.mp4,Side view V31-seg10.mp4,Rows,volunteer_031,side,42,30.0,1.4,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #31/Side view V31-seg11.mp4,Side view V31-seg11.mp4,Rows,volunteer_031,side,43,30.0,1.4333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #31/Side view V31-seg12.mp4,Side view V31-seg12.mp4,Rows,volunteer_031,side,48,30.0,1.6,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #38/Side view V38-seg01.mp4,Side view V38-seg01.mp4,Rows,volunteer_038,side,53,30.34351145038168,1.7466666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #38/Side view V38-seg02.mp4,Side view V38-seg02.mp4,Rows,volunteer_038,side,54,30.0,1.8,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #38/Side view V38-seg03.mp4,Side view V38-seg03.mp4,Rows,volunteer_038,side,53,30.0,1.7666666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #38/Side view V38-seg04.mp4,Side view V38-seg04.mp4,Rows,volunteer_038,side,47,30.0,1.5666666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #38/Side view V38-seg05.mp4,Side view V38-seg05.mp4,Rows,volunteer_038,side,56,29.973238180196255,1.8683333333333332,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #38/Side view V38-seg06.mp4,Side view V38-seg06.mp4,Rows,volunteer_038,side,50,30.0,1.6666666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #38/Side view V38-seg07.mp4,Side view V38-seg07.mp4,Rows,volunteer_038,side,48,30.0,1.6,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #38/Side view V38-seg08.mp4,Side view V38-seg08.mp4,Rows,volunteer_038,side,48,30.0,1.6,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #38/Side view V38-seg09.mp4,Side view V38-seg09.mp4,Rows,volunteer_038,side,59,29.97459779847587,1.9683333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #38/Side view V38-seg10.mp4,Side view V38-seg10.mp4,Rows,volunteer_038,side,45,30.0,1.5,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #38/Side view V38-seg11.mp4,Side view V38-seg11.mp4,Rows,volunteer_038,side,52,30.0,1.7333333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #38/Side view V38-seg12.mp4,Side view V38-seg12.mp4,Rows,volunteer_038,side,53,30.0,1.7666666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #38/Side view V38-seg13.mp4,Side view V38-seg13.mp4,Rows,volunteer_038,side,44,30.0,1.4666666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #39/Side view V39-seg02.mp4,Side view V39-seg02.mp4,Rows,volunteer_039,side,51,30.0,1.7,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #39/Side view V39-seg03.mp4,Side view V39-seg03.mp4,Rows,volunteer_039,side,51,30.0,1.7,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #39/Side view V39-seg04.mp4,Side view V39-seg04.mp4,Rows,volunteer_039,side,49,30.0,1.6333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #39/Side view V39-seg06.mp4,Side view V39-seg06.mp4,Rows,volunteer_039,side,53,30.0,1.7666666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #39/Side view V39-seg07.mp4,Side view V39-seg07.mp4,Rows,volunteer_039,side,49,30.0,1.6333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #39/Side view V39-seg08.mp4,Side view V39-seg08.mp4,Rows,volunteer_039,side,54,30.0,1.8,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/13) Rows/Volunteer #39/Side view V39-seg11.mp4,Side view V39-seg11.mp4,Rows,volunteer_039,side,44,30.0,1.4666666666666666,720,1280
